time          x0G           u             y0G           v             psi           r             delta         
[s]           [m]           [m/s]         [m]           [m/s]         [rad]         [rad/s]       [rad]         
9.54831e+02   8.45270e+02   2.77217e+00   3.61668e+02   -9.15570e-01  7.33884e+00   7.41634e-03   6.13525e-01   
9.54961e+02   8.45560e+02   2.76705e+00   3.61933e+02   -9.16879e-01  7.34051e+00   7.41473e-03   6.13414e-01   
9.55101e+02   8.45850e+02   2.76123e+00   3.62198e+02   -9.14856e-01  7.34219e+00   7.41267e-03   6.13347e-01   
9.55241e+02   8.46140e+02   2.75495e+00   3.62463e+02   -9.12967e-01  7.34387e+00   7.41018e-03   6.13302e-01   
9.55371e+02   8.46430e+02   2.75258e+00   3.62728e+02   -9.19643e-01  7.34545e+00   7.40761e-03   6.13481e-01   
9.55511e+02   8.46720e+02   2.75163e+00   3.62992e+02   -9.25660e-01  7.34697e+00   7.40533e-03   6.13391e-01   
9.55641e+02   8.47010e+02   2.74849e+00   3.63257e+02   -9.24605e-01  7.34847e+00   7.40192e-03   6.13324e-01   
9.55781e+02   8.47300e+02   2.74574e+00   3.63521e+02   -9.22616e-01  7.34987e+00   7.39874e-03   6.13324e-01   
9.55911e+02   8.47590e+02   2.74919e+00   3.63787e+02   -9.25716e-01  7.35117e+00   7.39649e-03   6.13324e-01   
9.56051e+02   8.47880e+02   2.75336e+00   3.64052e+02   -9.32990e-01  7.35241e+00   7.39589e-03   6.13436e-01   
9.56181e+02   8.48170e+02   2.75270e+00   3.64318e+02   -9.33775e-01  7.35361e+00   7.39310e-03   6.13414e-01   
9.56321e+02   8.48460e+02   2.75581e+00   3.64585e+02   -9.30372e-01  7.35473e+00   7.39110e-03   6.13436e-01   
9.56451e+02   8.48750e+02   2.76423e+00   3.64852e+02   -9.31866e-01  7.35577e+00   7.38769e-03   6.13414e-01   
9.56591e+02   8.49040e+02   2.77275e+00   3.65121e+02   -9.40107e-01  7.35676e+00   7.38485e-03   6.13458e-01   
9.56721e+02   8.49330e+02   2.77926e+00   3.65390e+02   -9.50863e-01  7.35766e+00   7.38344e-03   6.13458e-01   
9.56861e+02   8.49620e+02   2.78536e+00   3.65660e+02   -9.53039e-01  7.35854e+00   7.38221e-03   6.13414e-01   
9.56991e+02   8.49910e+02   2.79055e+00   3.65931e+02   -9.45623e-01  7.35940e+00   7.38002e-03   6.13414e-01   
9.57131e+02   8.50200e+02   2.79699e+00   3.66203e+02   -9.38138e-01  7.36033e+00   7.37918e-03   6.13414e-01   
9.57261e+02   8.50500e+02   2.80199e+00   3.66477e+02   -9.33990e-01  7.36135e+00   7.37951e-03   6.13436e-01   
9.57401e+02   8.50790e+02   2.79850e+00   3.66751e+02   -9.27739e-01  7.36243e+00   7.38004e-03   6.13481e-01   
9.57531e+02   8.51070e+02   2.80241e+00   3.67026e+02   -9.15633e-01  7.36361e+00   7.38074e-03   6.13481e-01   
9.57671e+02   8.51360e+02   2.82288e+00   3.67303e+02   -9.33965e-01  7.36494e+00   7.38239e-03   6.13414e-01   
9.57811e+02   8.51660e+02   2.83904e+00   3.67581e+02   -9.58272e-01  7.36570e+00   7.38285e-03   6.13414e-01   
9.57941e+02   8.51950e+02   2.84052e+00   3.67860e+02   -9.52915e-01  7.36649e+00   7.38482e-03   6.13324e-01   
9.58081e+02   8.52240e+02   2.83907e+00   3.68139e+02   -9.47166e-01  7.36730e+00   7.38613e-03   6.13391e-01   
9.58211e+02   8.52540e+02   2.84076e+00   3.68419e+02   -9.48171e-01  7.36814e+00   7.38739e-03   6.13458e-01   
9.58351e+02   8.52830e+02   2.83902e+00   3.68699e+02   -9.49011e-01  7.36901e+00   7.38967e-03   6.13458e-01   
9.58481e+02   8.53120e+02   2.83259e+00   3.68979e+02   -9.48583e-01  7.36990e+00   7.39129e-03   6.13347e-01   
9.58621e+02   8.53410e+02   2.82520e+00   3.69258e+02   -9.42378e-01  7.37082e+00   7.39204e-03   6.13414e-01   
9.58751e+02   8.53700e+02   2.81806e+00   3.69537e+02   -9.33092e-01  7.37177e+00   7.39412e-03   6.13279e-01   
9.58891e+02   8.53990e+02   2.81602e+00   3.69816e+02   -9.33147e-01  7.37273e+00   7.39508e-03   6.13324e-01   
9.59021e+02   8.54280e+02   2.81440e+00   3.70096e+02   -9.37569e-01  7.37372e+00   7.39536e-03   6.13324e-01   
9.59161e+02   8.54570e+02   2.80694e+00   3.70374e+02   -9.39747e-01  7.37472e+00   7.39526e-03   6.13347e-01   
9.59291e+02   8.54850e+02   2.79487e+00   3.70652e+02   -9.40262e-01  7.37573e+00   7.39606e-03   6.13302e-01   
9.59431e+02   8.55140e+02   2.78593e+00   3.70929e+02   -9.39984e-01  7.37672e+00   7.39759e-03   6.13302e-01   
9.59561e+02   8.55430e+02   2.78258e+00   3.71205e+02   -9.44258e-01  7.37772e+00   7.39809e-03   6.13279e-01   
9.59701e+02   8.55710e+02   2.77728e+00   3.71480e+02   -9.53804e-01  7.37872e+00   7.39804e-03   6.13302e-01   
9.59831e+02   8.56000e+02   2.77786e+00   3.71755e+02   -9.56590e-01  7.37971e+00   7.39910e-03   6.13324e-01   
9.59971e+02   8.56290e+02   2.78040e+00   3.72031e+02   -9.54879e-01  7.38070e+00   7.39918e-03   6.13414e-01   
9.60101e+02   8.56570e+02   2.77480e+00   3.72307e+02   -9.54294e-01  7.38168e+00   7.40109e-03   6.13391e-01   
9.60241e+02   8.56860e+02   2.76831e+00   3.72582e+02   -9.52762e-01  7.38266e+00   7.40032e-03   6.13436e-01   
9.60381e+02   8.57140e+02   2.76398e+00   3.72857e+02   -9.55145e-01  7.38366e+00   7.40082e-03   6.13302e-01   
9.60511e+02   8.57430e+02   2.76061e+00   3.73131e+02   -9.60006e-01  7.38465e+00   7.40067e-03   6.13391e-01   
9.60651e+02   8.57710e+02   2.76129e+00   3.73405e+02   -9.61323e-01  7.38565e+00   7.40137e-03   6.13391e-01   
9.60781e+02   8.58000e+02   2.76211e+00   3.73680e+02   -9.60818e-01  7.38667e+00   7.40103e-03   6.13257e-01   
9.60921e+02   8.58280e+02   2.76024e+00   3.73955e+02   -9.62461e-01  7.38769e+00   7.40049e-03   6.13302e-01   
9.61051e+02   8.58560e+02   2.76702e+00   3.74230e+02   -9.65920e-01  7.38870e+00   7.40042e-03   6.13257e-01   
9.61191e+02   8.58850e+02   2.77908e+00   3.74507e+02   -9.67467e-01  7.38975e+00   7.40181e-03   6.13458e-01   
9.61321e+02   8.59130e+02   2.78819e+00   3.74785e+02   -9.67408e-01  7.39082e+00   7.40272e-03   6.13391e-01   
9.61461e+02   8.59420e+02   2.79423e+00   3.75065e+02   -9.67177e-01  7.39189e+00   7.40365e-03   6.13481e-01   
9.61591e+02   8.59710e+02   2.80014e+00   3.75345e+02   -9.67031e-01  7.39295e+00   7.40328e-03   6.13414e-01   
9.61731e+02   8.59990e+02   2.80936e+00   3.75627e+02   -9.63079e-01  7.39399e+00   7.40338e-03   6.13436e-01   
9.61861e+02   8.60280e+02   2.81906e+00   3.75911e+02   -9.57027e-01  7.39504e+00   7.40425e-03   6.13436e-01   
9.62001e+02   8.60560e+02   2.82941e+00   3.76196e+02   -9.57090e-01  7.39608e+00   7.40569e-03   6.13414e-01   
9.62131e+02   8.60850e+02   2.84164e+00   3.76483e+02   -9.55432e-01  7.39710e+00   7.40718e-03   6.13458e-01   
9.62271e+02   8.61130e+02   2.84848e+00   3.76772e+02   -9.45620e-01  7.39811e+00   7.40819e-03   6.13391e-01   
9.62401e+02   8.61420e+02   2.85562e+00   3.77062e+02   -9.34928e-01  7.39910e+00   7.40883e-03   6.13347e-01   
9.62541e+02   8.61700e+02   2.86786e+00   3.77355e+02   -9.28126e-01  7.40005e+00   7.40939e-03   6.13436e-01   
9.62671e+02   8.61980e+02   2.87837e+00   3.77649e+02   -9.26860e-01  7.40097e+00   7.40966e-03   6.13436e-01   
9.62811e+02   8.62270e+02   2.88370e+00   3.77945e+02   -9.26183e-01  7.40186e+00   7.40961e-03   6.13481e-01   
9.62951e+02   8.62550e+02   2.88817e+00   3.78242e+02   -9.20212e-01  7.40268e+00   7.40870e-03   6.13414e-01   
9.63081e+02   8.62830e+02   2.89631e+00   3.78540e+02   -9.15930e-01  7.40344e+00   7.40870e-03   6.13391e-01   
9.63221e+02   8.63110e+02   2.90252e+00   3.78839e+02   -9.17473e-01  7.40419e+00   7.40829e-03   6.13391e-01   
9.63351e+02   8.63400e+02   2.89679e+00   3.79139e+02   -8.97900e-01  7.40489e+00   7.40892e-03   6.13302e-01   
9.63491e+02   8.63670e+02   2.88681e+00   3.79440e+02   -8.79878e-01  7.40613e+00   7.40928e-03   6.13302e-01   
9.63621e+02   8.63950e+02   2.88270e+00   3.79740e+02   -8.85372e-01  7.40724e+00   7.40891e-03   6.13347e-01   
9.63761e+02   8.64220e+02   2.87980e+00   3.80039e+02   -8.92765e-01  7.40821e+00   7.40734e-03   6.13436e-01   
9.63891e+02   8.64500e+02   2.87581e+00   3.80339e+02   -9.04180e-01  7.40913e+00   7.40750e-03   6.13436e-01   
9.64031e+02   8.64780e+02   2.86778e+00   3.80636e+02   -9.14572e-01  7.41002e+00   7.40571e-03   6.13302e-01   
9.64161e+02   8.65060e+02   2.85787e+00   3.80933e+02   -9.22539e-01  7.41094e+00   7.40346e-03   6.13548e-01   
9.64301e+02   8.65340e+02   2.85226e+00   3.81228e+02   -9.28468e-01  7.41183e+00   7.39982e-03   6.13458e-01   
9.64431e+02   8.65620e+02   2.84442e+00   3.81523e+02   -9.31846e-01  7.41269e+00   7.39809e-03   6.13525e-01   
9.64571e+02   8.65890e+02   2.82910e+00   3.81816e+02   -9.34353e-01  7.41358e+00   7.39620e-03   6.13525e-01   
9.64701e+02   8.66170e+02   2.81488e+00   3.82107e+02   -9.33628e-01  7.41460e+00   7.39486e-03   6.13436e-01   
9.64841e+02   8.66450e+02   2.80262e+00   3.82398e+02   -9.33288e-01  7.41566e+00   7.39265e-03   6.13391e-01   
9.64971e+02   8.66720e+02   2.79081e+00   3.82687e+02   -9.35050e-01  7.41681e+00   7.39155e-03   6.13302e-01   
9.65111e+02   8.67000e+02   2.77659e+00   3.82975e+02   -9.38910e-01  7.41806e+00   7.38919e-03   6.13436e-01   
9.65241e+02   8.67270e+02   2.76410e+00   3.83260e+02   -9.42862e-01  7.41940e+00   7.38736e-03   6.13391e-01   
9.65381e+02   8.67540e+02   2.75484e+00   3.83546e+02   -9.41489e-01  7.42082e+00   7.38707e-03   6.13414e-01   
9.65521e+02   8.67810e+02   2.74814e+00   3.83830e+02   -9.39801e-01  7.42234e+00   7.38719e-03   6.13414e-01   
9.65651e+02   8.68080e+02   2.74248e+00   3.84114e+02   -9.39278e-01  7.42393e+00   7.38692e-03   6.13436e-01   
9.65791e+02   8.68350e+02   2.73365e+00   3.84398e+02   -9.36429e-01  7.42557e+00   7.38869e-03   6.13324e-01   
9.65921e+02   8.68620e+02   2.72716e+00   3.84682e+02   -9.36258e-01  7.42727e+00   7.38941e-03   6.13458e-01   
9.66061e+02   8.68890e+02   2.72267e+00   3.84965e+02   -9.37319e-01  7.42900e+00   7.38955e-03   6.13391e-01   
9.66191e+02   8.69160e+02   2.72256e+00   3.85248e+02   -9.35986e-01  7.43076e+00   7.38956e-03   6.13436e-01   
9.66331e+02   8.69420e+02   2.72443e+00   3.85533e+02   -9.34194e-01  7.43247e+00   7.39040e-03   6.13414e-01   
9.66461e+02   8.69690e+02   2.72537e+00   3.85818e+02   -9.32243e-01  7.43417e+00   7.39074e-03   6.13525e-01   
9.66601e+02   8.69950e+02   2.72833e+00   3.86103e+02   -9.27947e-01  7.43579e+00   7.39166e-03   6.13570e-01   
9.66731e+02   8.70220e+02   2.72028e+00   3.86390e+02   -9.32169e-01  7.43735e+00   7.39201e-03   6.13458e-01   
9.66871e+02   8.70480e+02   2.71512e+00   3.86674e+02   -9.43434e-01  7.43883e+00   7.39239e-03   6.13481e-01   
9.67001e+02   8.70750e+02   2.72513e+00   3.86959e+02   -9.48753e-01  7.44021e+00   7.39310e-03   6.13481e-01   
9.67141e+02   8.71010e+02   2.73432e+00   3.87246e+02   -9.50491e-01  7.44147e+00   7.39379e-03   6.13548e-01   
9.67271e+02   8.71280e+02   2.74356e+00   3.87534e+02   -9.50809e-01  7.44258e+00   7.39426e-03   6.13570e-01   
9.67411e+02   8.71550e+02   2.75732e+00   3.87823e+02   -9.56901e-01  7.44357e+00   7.39498e-03   6.13525e-01   
9.67541e+02   8.71810e+02   2.76730e+00   3.88115e+02   -9.68824e-01  7.44440e+00   7.39513e-03   6.13436e-01   
9.67681e+02   8.72080e+02   2.77604e+00   3.88406e+02   -9.78056e-01  7.44509e+00   7.39617e-03   6.13525e-01   
9.67811e+02   8.72360e+02   2.78907e+00   3.88698e+02   -9.85711e-01  7.44565e+00   7.39809e-03   6.13481e-01   
9.67951e+02   8.72630e+02   2.79961e+00   3.88992e+02   -9.92771e-01  7.44613e+00   7.39863e-03   6.13324e-01   
9.68091e+02   8.72900e+02   2.80809e+00   3.89287e+02   -9.95607e-01  7.44650e+00   7.39892e-03   6.13414e-01   
9.68221e+02   8.73180e+02   2.81622e+00   3.89583e+02   -9.94594e-01  7.44676e+00   7.39932e-03   6.13391e-01   
9.68361e+02   8.73450e+02   2.82614e+00   3.89880e+02   -1.00023e+00  7.44695e+00   7.40049e-03   6.13414e-01   
9.68491e+02   8.73730e+02   2.83329e+00   3.90178e+02   -1.01051e+00  7.44707e+00   7.40066e-03   6.13391e-01   
9.68631e+02   8.74010e+02   2.83526e+00   3.90476e+02   -1.01543e+00  7.44720e+00   7.40018e-03   6.13391e-01   
9.68761e+02   8.74280e+02   2.83588e+00   3.90774e+02   -1.01376e+00  7.44730e+00   7.40052e-03   6.13324e-01   
9.68901e+02   8.74560e+02   2.83532e+00   3.91072e+02   -1.00406e+00  7.44745e+00   7.40073e-03   6.13302e-01   
9.69031e+02   8.74840e+02   2.83558e+00   3.91371e+02   -9.95717e-01  7.44767e+00   7.40066e-03   6.13436e-01   
9.69171e+02   8.75110e+02   2.83727e+00   3.91670e+02   -9.96477e-01  7.44793e+00   7.40000e-03   6.13302e-01   
9.69301e+02   8.75390e+02   2.83487e+00   3.91970e+02   -9.96277e-01  7.44826e+00   7.39955e-03   6.13302e-01   
9.69441e+02   8.75660e+02   2.82571e+00   3.92268e+02   -9.92727e-01  7.44870e+00   7.39932e-03   6.13414e-01   
9.69571e+02   8.75940e+02   2.81585e+00   3.92566e+02   -9.88622e-01  7.44926e+00   7.39962e-03   6.13302e-01   
9.69711e+02   8.76210e+02   2.80714e+00   3.92863e+02   -9.80157e-01  7.44992e+00   7.40092e-03   6.13347e-01   
9.69841e+02   8.76480e+02   2.80120e+00   3.93160e+02   -9.69116e-01  7.45070e+00   7.40141e-03   6.13436e-01   
9.69981e+02   8.76750e+02   2.79554e+00   3.93457e+02   -9.60499e-01  7.45159e+00   7.40124e-03   6.13481e-01   
9.70111e+02   8.77010e+02   2.78669e+00   3.93754e+02   -9.52450e-01  7.45258e+00   7.40021e-03   6.13347e-01   
9.70251e+02   8.77280e+02   2.78744e+00   3.94051e+02   -9.67023e-01  7.45367e+00   7.39892e-03   6.13458e-01   
9.70381e+02   8.77550e+02   2.78900e+00   3.94347e+02   -9.77381e-01  7.45429e+00   7.39817e-03   6.13481e-01   
9.70521e+02   8.77810e+02   2.78206e+00   3.94643e+02   -9.60237e-01  7.45511e+00   7.39628e-03   6.13347e-01   
9.70661e+02   8.78080e+02   2.77689e+00   3.94939e+02   -9.47126e-01  7.45611e+00   7.39517e-03   6.13458e-01   
9.70791e+02   8.78340e+02   2.77536e+00   3.95236e+02   -9.36044e-01  7.45722e+00   7.39366e-03   6.13436e-01   
9.70931e+02   8.78600e+02   2.77385e+00   3.95534e+02   -9.24558e-01  7.45838e+00   7.39254e-03   6.13391e-01   
9.71061e+02   8.78860e+02   2.76707e+00   3.95832e+02   -9.18008e-01  7.45955e+00   7.39081e-03   6.13414e-01   
9.71201e+02   8.79120e+02   2.76181e+00   3.96130e+02   -9.15058e-01  7.46078e+00   7.39024e-03   6.13391e-01   
9.71331e+02   8.79380e+02   2.75943e+00   3.96428e+02   -9.16324e-01  7.46211e+00   7.38676e-03   6.13414e-01   
9.71471e+02   8.79630e+02   2.76338e+00   3.96725e+02   -9.19063e-01  7.46344e+00   7.38394e-03   6.13324e-01   
9.71601e+02   8.79890e+02   2.76844e+00   3.97024e+02   -9.18886e-01  7.46464e+00   7.38179e-03   6.13324e-01   
9.71741e+02   8.80150e+02   2.77084e+00   3.97324e+02   -9.26146e-01  7.46584e+00   7.37903e-03   6.13391e-01   
9.71871e+02   8.80410e+02   2.77499e+00   3.97623e+02   -9.39547e-01  7.46694e+00   7.37617e-03   6.13145e-01   
9.72011e+02   8.80670e+02   2.77751e+00   3.97923e+02   -9.47719e-01  7.46800e+00   7.37277e-03   6.13257e-01   
9.72141e+02   8.80930e+02   2.77784e+00   3.98223e+02   -9.49788e-01  7.46902e+00   7.36886e-03   6.13302e-01   
9.72281e+02   8.81190e+02   2.77777e+00   3.98523e+02   -9.50082e-01  7.46996e+00   7.36483e-03   6.13324e-01   
9.72411e+02   8.81450e+02   2.78067e+00   3.98823e+02   -9.54496e-01  7.47086e+00   7.36009e-03   6.13279e-01   
9.72551e+02   8.81710e+02   2.78696e+00   3.99124e+02   -9.64731e-01  7.47172e+00   7.35679e-03   6.13347e-01   
9.72681e+02   8.81970e+02   2.79212e+00   3.99425e+02   -9.73996e-01  7.47257e+00   7.35210e-03   6.13324e-01   
9.72821e+02   8.82230e+02   2.79157e+00   3.99727e+02   -9.76317e-01  7.47335e+00   7.34835e-03   6.13302e-01   
9.72951e+02   8.82500e+02   2.79406e+00   4.00028e+02   -9.76988e-01  7.47412e+00   7.34462e-03   6.13324e-01   
9.73091e+02   8.82760e+02   2.79429e+00   4.00331e+02   -9.74286e-01  7.47487e+00   7.34275e-03   6.13302e-01   
9.73231e+02   8.83020e+02   2.79057e+00   4.00633e+02   -9.70168e-01  7.47571e+00   7.33893e-03   6.13302e-01   
9.73361e+02   8.83280e+02   2.79197e+00   4.00936e+02   -9.67317e-01  7.47650e+00   7.33692e-03   6.13324e-01   
9.73501e+02   8.83540e+02   2.79345e+00   4.01239e+02   -9.69417e-01  7.47736e+00   7.33596e-03   6.13257e-01   
9.73631e+02   8.83800e+02   2.79648e+00   4.01542e+02   -9.68223e-01  7.47823e+00   7.33477e-03   6.13347e-01   
9.73771e+02   8.84060e+02   2.79325e+00   4.01846e+02   -9.57739e-01  7.47913e+00   7.33404e-03   6.13414e-01   
9.73901e+02   8.84320e+02   2.78716e+00   4.02150e+02   -9.48757e-01  7.48007e+00   7.33344e-03   6.13324e-01   
9.74041e+02   8.84580e+02   2.78887e+00   4.02455e+02   -9.43118e-01  7.48104e+00   7.33299e-03   6.13481e-01   
9.74171e+02   8.84830e+02   2.79176e+00   4.02760e+02   -9.43832e-01  7.48208e+00   7.33427e-03   6.13391e-01   
9.74311e+02   8.85090e+02   2.78979e+00   4.03065e+02   -9.40100e-01  7.48315e+00   7.33517e-03   6.13324e-01   
9.74441e+02   8.85340e+02   2.78508e+00   4.03371e+02   -9.27977e-01  7.48425e+00   7.33550e-03   6.13324e-01   
9.74581e+02   8.85600e+02   2.78315e+00   4.03677e+02   -9.18566e-01  7.48537e+00   7.33747e-03   6.13324e-01   
9.74711e+02   8.85850e+02   2.78344e+00   4.03984e+02   -9.13133e-01  7.48651e+00   7.33731e-03   6.13347e-01   
9.74851e+02   8.86100e+02   2.78486e+00   4.04291e+02   -9.07798e-01  7.48765e+00   7.33982e-03   6.13302e-01   
9.74981e+02   8.86350e+02   2.78348e+00   4.04599e+02   -9.05717e-01  7.48879e+00   7.34202e-03   6.13324e-01   
9.75121e+02   8.86600e+02   2.78370e+00   4.04907e+02   -9.09270e-01  7.48993e+00   7.34402e-03   6.13347e-01   
9.75251e+02   8.86850e+02   2.78498e+00   4.05215e+02   -9.10092e-01  7.49106e+00   7.34508e-03   6.13436e-01   
9.75391e+02   8.87090e+02   2.78338e+00   4.05524e+02   -9.06053e-01  7.49221e+00   7.34806e-03   6.13347e-01   
9.75521e+02   8.87340e+02   2.78542e+00   4.05833e+02   -9.05281e-01  7.49330e+00   7.35208e-03   6.13414e-01   
9.75661e+02   8.87590e+02   2.79039e+00   4.06143e+02   -9.13636e-01  7.49438e+00   7.35530e-03   6.13436e-01   
9.75801e+02   8.87840e+02   2.79684e+00   4.06453e+02   -9.28758e-01  7.49542e+00   7.35620e-03   6.13347e-01   
9.75931e+02   8.88090e+02   2.80009e+00   4.06763e+02   -9.42044e-01  7.49638e+00   7.35844e-03   6.13391e-01   
9.76071e+02   8.88340e+02   2.80014e+00   4.07073e+02   -9.46598e-01  7.49732e+00   7.36086e-03   6.13257e-01   
9.76201e+02   8.88590e+02   2.79994e+00   4.07383e+02   -9.52581e-01  7.49827e+00   7.36276e-03   6.13302e-01   
9.76341e+02   8.88850e+02   2.80296e+00   4.07693e+02   -9.62225e-01  7.49916e+00   7.36542e-03   6.13324e-01   
9.76471e+02   8.89100e+02   2.80816e+00   4.08004e+02   -9.68341e-01  7.50004e+00   7.36589e-03   6.13347e-01   
9.76611e+02   8.89360e+02   2.80977e+00   4.08315e+02   -9.73056e-01  7.50088e+00   7.36645e-03   6.13391e-01   
9.76741e+02   8.89610e+02   2.81023e+00   4.08626e+02   -9.78970e-01  7.50170e+00   7.36612e-03   6.13212e-01   
9.76881e+02   8.89870e+02   2.80948e+00   4.08937e+02   -9.85475e-01  7.50254e+00   7.36620e-03   6.13324e-01   
9.77011e+02   8.90120e+02   2.80760e+00   4.09248e+02   -9.89960e-01  7.50342e+00   7.36640e-03   6.13347e-01   
9.77151e+02   8.90380e+02   2.80469e+00   4.09559e+02   -9.90715e-01  7.50431e+00   7.36560e-03   6.13347e-01   
9.77281e+02   8.90630e+02   2.80603e+00   4.09869e+02   -9.88990e-01  7.50521e+00   7.36401e-03   6.13414e-01   
9.77421e+02   8.90890e+02   2.80884e+00   4.10181e+02   -9.88503e-01  7.50614e+00   7.36394e-03   6.13302e-01   
9.77551e+02   8.91150e+02   2.80568e+00   4.10492e+02   -9.85636e-01  7.50706e+00   7.36382e-03   6.13436e-01   
9.77691e+02   8.91400e+02   2.79906e+00   4.10804e+02   -9.81838e-01  7.50799e+00   7.36240e-03   6.13458e-01   
9.77821e+02   8.91650e+02   2.79413e+00   4.11114e+02   -9.78462e-01  7.50896e+00   7.36055e-03   6.13458e-01   
9.77961e+02   8.91900e+02   2.79730e+00   4.11425e+02   -9.71915e-01  7.50995e+00   7.35979e-03   6.13481e-01   
9.78091e+02   8.92150e+02   2.79683e+00   4.11738e+02   -9.65066e-01  7.51100e+00   7.35822e-03   6.13391e-01   
9.78231e+02   8.92400e+02   2.79475e+00   4.12050e+02   -9.59107e-01  7.51206e+00   7.35753e-03   6.13525e-01   
9.78371e+02   8.92650e+02   2.79432e+00   4.12363e+02   -9.53162e-01  7.51310e+00   7.35502e-03   6.13481e-01   
9.78501e+02   8.92900e+02   2.79029e+00   4.12676e+02   -9.50228e-01  7.51421e+00   7.35365e-03   6.13481e-01   
9.78641e+02   8.93150e+02   2.78618e+00   4.12990e+02   -9.42408e-01  7.51528e+00   7.35200e-03   6.13324e-01   
9.78771e+02   8.93390e+02   2.78220e+00   4.13303e+02   -9.27872e-01  7.51641e+00   7.35045e-03   6.13324e-01   
9.78911e+02   8.93630e+02   2.78310e+00   4.13617e+02   -9.15726e-01  7.51755e+00   7.35130e-03   6.13414e-01   
9.79041e+02   8.93870e+02   2.78729e+00   4.13932e+02   -9.11737e-01  7.51869e+00   7.35117e-03   6.13436e-01   
9.79181e+02   8.94110e+02   2.79052e+00   4.14247e+02   -9.13056e-01  7.51981e+00   7.35105e-03   6.13414e-01   
9.79311e+02   8.94350e+02   2.78728e+00   4.14564e+02   -9.14245e-01  7.52089e+00   7.35160e-03   6.13414e-01   
9.79451e+02   8.94590e+02   2.78496e+00   4.14879e+02   -9.13635e-01  7.52196e+00   7.35299e-03   6.13347e-01   
9.79581e+02   8.94830e+02   2.78546e+00   4.15195e+02   -9.12348e-01  7.52298e+00   7.35489e-03   6.13458e-01   
9.79721e+02   8.95070e+02   2.78323e+00   4.15512e+02   -9.15725e-01  7.52399e+00   7.35567e-03   6.13436e-01   
9.79851e+02   8.95310e+02   2.78193e+00   4.15827e+02   -9.17132e-01  7.52498e+00   7.35806e-03   6.13481e-01   
9.79991e+02   8.95550e+02   2.78375e+00   4.16144e+02   -9.19422e-01  7.52594e+00   7.35912e-03   6.13391e-01   
9.80121e+02   8.95790e+02   2.78841e+00   4.16460e+02   -9.25265e-01  7.52685e+00   7.36238e-03   6.13436e-01   
9.80261e+02   8.96030e+02   2.78788e+00   4.16778e+02   -9.35310e-01  7.52777e+00   7.36488e-03   6.13414e-01   
9.80391e+02   8.96270e+02   2.78484e+00   4.17094e+02   -9.41956e-01  7.52863e+00   7.36642e-03   6.13414e-01   
9.80531e+02   8.96510e+02   2.78362e+00   4.17410e+02   -9.44953e-01  7.52953e+00   7.36923e-03   6.13481e-01   
9.80661e+02   8.96750e+02   2.78538e+00   4.17726e+02   -9.47765e-01  7.53040e+00   7.37001e-03   6.13391e-01   
9.80801e+02   8.96990e+02   2.78605e+00   4.18043e+02   -9.51110e-01  7.53127e+00   7.37130e-03   6.13458e-01   
9.80941e+02   8.97240e+02   2.78320e+00   4.18359e+02   -9.57633e-01  7.53213e+00   7.37452e-03   6.13548e-01   
9.81071e+02   8.97480e+02   2.77948e+00   4.18675e+02   -9.57019e-01  7.53300e+00   7.37588e-03   6.13525e-01   
9.81211e+02   8.97720e+02   2.77619e+00   4.18991e+02   -9.56779e-01  7.53392e+00   7.37728e-03   6.13570e-01   
9.81341e+02   8.97960e+02   2.77678e+00   4.19307e+02   -9.60654e-01  7.53482e+00   7.37966e-03   6.13525e-01   
9.81481e+02   8.98200e+02   2.77527e+00   4.19623e+02   -9.64603e-01  7.53574e+00   7.38102e-03   6.13548e-01   
9.81611e+02   8.98440e+02   2.77299e+00   4.19938e+02   -9.62260e-01  7.53668e+00   7.38312e-03   6.13458e-01   
9.81751e+02   8.98680e+02   2.77067e+00   4.20254e+02   -9.55840e-01  7.53765e+00   7.38333e-03   6.13481e-01   
9.81881e+02   8.98920e+02   2.76986e+00   4.20570e+02   -9.55240e-01  7.53866e+00   7.38406e-03   6.13458e-01   
9.82021e+02   8.99160e+02   2.76809e+00   4.20886e+02   -9.54976e-01  7.53967e+00   7.38497e-03   6.13414e-01   
9.82151e+02   8.99400e+02   2.76372e+00   4.21202e+02   -9.52118e-01  7.54071e+00   7.38638e-03   6.13436e-01   
9.82291e+02   8.99640e+02   2.76464e+00   4.21518e+02   -9.48991e-01  7.54175e+00   7.38601e-03   6.13570e-01   
9.82421e+02   8.99870e+02   2.76620e+00   4.21835e+02   -9.47067e-01  7.54279e+00   7.38502e-03   6.13592e-01   
9.82561e+02   9.00110e+02   2.76791e+00   4.22152e+02   -9.43650e-01  7.54383e+00   7.38293e-03   6.13548e-01   
9.82691e+02   9.00350e+02   2.76813e+00   4.22470e+02   -9.37992e-01  7.54491e+00   7.38332e-03   6.13436e-01   
9.82831e+02   9.00580e+02   2.76690e+00   4.22788e+02   -9.32444e-01  7.54602e+00   7.38234e-03   6.13570e-01   
9.82961e+02   9.00810e+02   2.76958e+00   4.23107e+02   -9.31488e-01  7.54711e+00   7.38082e-03   6.13570e-01   
9.83101e+02   9.01050e+02   2.77369e+00   4.23427e+02   -9.34566e-01  7.54815e+00   7.37782e-03   6.13525e-01   
9.83231e+02   9.01280e+02   2.77741e+00   4.23747e+02   -9.35749e-01  7.54918e+00   7.37470e-03   6.13458e-01   
